,sexo_m,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
10072,1,1,1,2,40.04931506849315,13.64109589041096,1,1,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10073,1,1,1,2,40.04931506849315,13.64109589041096,1,1,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10074,0,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10075,0,0,1,0,67.34246575342466,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10076,1,0,1,1,41.56438356164384,4.131506849315069,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10077,1,0,1,1,41.56438356164384,4.131506849315069,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10078,1,0,1,1,41.56438356164384,4.131506849315069,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10079,1,0,1,1,41.56438356164384,4.131506849315069,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10080,1,0,1,1,41.56438356164384,4.131506849315069,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10081,1,0,1,1,41.56438356164384,4.131506849315069,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10082,1,0,1,1,41.56438356164384,4.131506849315069,1,0,0,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10083,0,0,1,0,57.78904109589041,0.7150684931506849,1,0,1,0,1.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
10084,0,0,1,0,57.78904109589041,0.7150684931506849,1,0,1,0,1.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
10085,0,1,1,1,32.25753424657534,3.802739726027397,1,0,0,0,3.0,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
10086,0,0,1,0,40.47397260273973,1.715068493150685,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10087,0,0,1,0,40.47397260273973,1.715068493150685,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10088,0,0,1,0,30.378082191780823,3.964383561643836,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10089,0,0,1,0,30.378082191780823,3.964383561643836,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10090,0,0,1,0,30.378082191780823,3.964383561643836,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10091,0,0,1,1,39.64109589041096,1.3808219178082193,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10092,0,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10093,0,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10094,0,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10095,0,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10096,0,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10097,0,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10098,0,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10099,0,0,1,0,60.61095890410959,-1000.6657534246576,1,0,0,1,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10100,1,1,1,0,42.0986301369863,3.468493150684932,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10101,1,1,1,0,42.0986301369863,3.468493150684932,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10102,1,1,1,0,42.0986301369863,3.468493150684932,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10103,0,1,1,2,34.95068493150685,13.389041095890413,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10104,0,1,1,2,34.95068493150685,13.389041095890413,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10105,1,1,1,0,42.106849315068494,15.391780821917807,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10106,1,1,1,0,42.106849315068494,15.391780821917807,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10107,1,1,1,0,42.106849315068494,15.391780821917807,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10108,1,1,1,0,42.106849315068494,15.391780821917807,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10109,0,0,0,0,33.63835616438356,2.3808219178082197,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10110,0,0,0,0,33.63835616438356,2.3808219178082197,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10111,0,0,0,0,33.63835616438356,2.3808219178082197,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10112,0,0,1,0,48.16164383561644,5.216438356164384,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10113,0,0,1,0,48.16164383561644,5.216438356164384,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10114,0,0,1,0,48.16164383561644,5.216438356164384,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10115,0,0,1,0,48.16164383561644,5.216438356164384,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10116,0,0,1,0,48.16164383561644,5.216438356164384,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10117,0,0,1,0,48.16164383561644,5.216438356164384,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10118,0,0,1,0,48.16164383561644,5.216438356164384,1,1,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10119,0,0,1,0,44.38904109589041,8.052054794520547,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10120,0,0,1,0,44.38904109589041,8.052054794520547,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10121,0,0,1,0,44.38904109589041,8.052054794520547,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10122,0,0,1,0,44.38904109589041,8.052054794520547,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10123,0,0,1,0,44.38904109589041,8.052054794520547,1,1,1,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10124,0,0,1,2,45.821917808219176,15.391780821917807,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10125,0,0,1,2,45.821917808219176,15.391780821917807,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10126,0,0,1,2,45.821917808219176,15.391780821917807,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10127,0,0,1,2,45.821917808219176,15.391780821917807,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10128,0,0,1,2,45.821917808219176,15.391780821917807,1,0,0,0,4.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10129,0,0,1,2,42.821917808219176,1.9616438356164383,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10130,0,0,1,2,42.821917808219176,1.9616438356164383,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10131,0,0,1,2,42.821917808219176,1.9616438356164383,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10132,0,0,1,2,42.821917808219176,1.9616438356164383,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10133,0,0,1,2,42.821917808219176,1.9616438356164383,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10134,0,0,1,2,42.821917808219176,1.9616438356164383,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10135,0,0,1,2,42.821917808219176,1.9616438356164383,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10136,0,0,1,2,39.536986301369865,18.13972602739726,1,1,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10137,0,0,1,2,39.536986301369865,18.13972602739726,1,1,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10138,1,1,1,0,64.05205479452054,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
10139,0,0,1,0,46.52328767123288,4.049315068493151,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10140,0,0,1,0,46.52328767123288,4.049315068493151,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10141,0,0,1,0,46.52328767123288,4.049315068493151,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10142,0,0,1,0,46.52328767123288,4.049315068493151,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10143,0,0,1,0,46.52328767123288,4.049315068493151,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10144,0,0,1,0,46.52328767123288,4.049315068493151,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10145,0,0,1,0,46.52328767123288,4.049315068493151,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10146,1,0,1,2,27.635616438356163,3.964383561643836,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10147,1,0,1,2,27.635616438356163,3.964383561643836,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10148,1,0,1,2,27.635616438356163,3.964383561643836,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10149,1,0,1,2,27.635616438356163,3.964383561643836,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10150,1,0,1,2,27.635616438356163,3.964383561643836,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10151,0,0,1,0,66.77534246575343,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10152,0,0,1,0,66.77534246575343,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10153,0,0,1,0,36.895890410958906,15.057534246575342,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10154,0,0,1,0,39.55068493150685,1.715068493150685,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
10155,0,0,1,0,39.55068493150685,1.715068493150685,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
10156,0,0,1,0,39.55068493150685,1.715068493150685,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
10157,0,0,0,0,66.45205479452055,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10158,0,0,0,0,51.38904109589041,5.635616438356164,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10159,0,0,0,0,51.38904109589041,5.635616438356164,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10160,1,1,1,0,62.276712328767125,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10161,1,1,1,0,62.276712328767125,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10162,1,1,1,0,62.276712328767125,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10163,0,0,0,0,40.87671232876713,5.964383561643835,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10164,0,0,0,0,40.87671232876713,5.964383561643835,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10165,0,0,1,1,34.08767123287672,6.383561643835616,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10166,0,0,1,1,34.08767123287672,6.383561643835616,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10167,0,0,1,1,34.08767123287672,6.383561643835616,1,0,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10168,0,0,1,0,43.20821917808219,13.723287671232876,1,0,1,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
10169,0,0,1,0,47.4,12.96986301369863,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10170,0,0,1,0,42.72602739726028,8.72054794520548,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10171,0,0,1,0,42.72602739726028,8.72054794520548,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10172,0,0,1,0,42.72602739726028,8.72054794520548,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10173,0,0,1,0,42.72602739726028,8.72054794520548,1,0,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10174,0,0,1,0,33.723287671232875,7.638356164383562,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10175,0,0,1,0,33.723287671232875,7.638356164383562,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10176,0,0,1,0,33.723287671232875,7.638356164383562,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10177,0,0,1,0,33.723287671232875,7.638356164383562,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10178,0,0,1,0,33.723287671232875,7.638356164383562,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10179,0,0,1,0,33.723287671232875,7.638356164383562,1,0,1,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10180,0,0,1,0,54.28219178082192,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
10181,0,0,1,0,54.28219178082192,-1000.6657534246576,1,0,1,0,2.0,False,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
10182,0,1,1,1,40.917808219178085,4.802739726027397,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10183,0,1,1,1,40.917808219178085,4.802739726027397,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10184,0,1,1,1,40.917808219178085,4.802739726027397,1,0,1,0,3.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10185,0,0,0,0,60.23287671232877,-1000.6657534246576,1,0,0,0,1.0,False,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
10186,0,0,1,0,56.06027397260274,-1000.6657534246576,1,0,1,0,1.0,False,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
10187,0,0,0,2,33.54520547945206,6.468493150684932,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10188,0,0,0,2,33.54520547945206,6.468493150684932,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10189,0,0,0,2,33.54520547945206,6.468493150684932,1,0,0,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10190,0,0,1,0,50.27945205479452,0.3808219178082191,1,1,1,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10191,0,0,1,0,50.27945205479452,0.3808219178082191,1,1,1,0,2.0,False,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10192,0,0,1,0,61.14520547945205,1.547945205479452,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10193,0,0,1,0,61.14520547945205,1.547945205479452,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10194,0,0,1,0,61.14520547945205,1.547945205479452,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10195,1,0,0,0,25.484931506849318,4.717808219178083,1,1,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10196,1,0,0,0,25.484931506849318,4.717808219178083,1,1,0,0,1.0,False,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10197,1,1,1,0,25.734246575342464,7.553424657534246,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10198,1,1,1,0,25.734246575342464,7.553424657534246,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10199,1,1,1,0,25.734246575342464,7.553424657534246,1,1,1,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10200,0,1,1,0,32.912328767123284,10.884931506849314,1,1,0,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
10201,0,1,1,0,32.912328767123284,10.884931506849314,1,1,0,0,2.0,False,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
10202,0,0,1,0,53.23561643835617,17.057534246575344,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10203,0,0,1,0,53.23561643835617,17.057534246575344,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10204,0,0,1,0,53.23561643835617,17.057534246575344,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10205,1,1,1,3,34.084931506849315,11.96986301369863,1,1,1,0,5.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10206,1,1,1,0,49.56986301369863,8.386301369863014,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10207,0,1,1,1,29.334246575342465,2.0465753424657533,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
10208,0,1,1,1,29.334246575342465,2.0465753424657533,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
10209,0,1,1,1,29.334246575342465,2.0465753424657533,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
10210,0,0,1,1,46.865753424657534,7.805479452054794,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10211,0,0,1,1,46.865753424657534,7.805479452054794,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10212,0,0,1,1,46.865753424657534,7.805479452054794,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10213,0,0,1,1,46.865753424657534,7.805479452054794,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10214,0,0,1,1,46.865753424657534,7.805479452054794,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10215,0,0,1,1,46.865753424657534,7.805479452054794,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10216,0,0,1,1,46.865753424657534,7.805479452054794,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10217,0,0,1,1,46.865753424657534,7.805479452054794,1,0,0,0,3.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10218,0,0,1,0,63.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10219,0,0,1,0,63.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10220,0,0,1,0,63.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10221,0,0,1,0,63.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10222,0,0,1,0,63.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10223,0,0,1,0,63.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10224,0,0,1,0,63.08493150684932,-1000.6657534246576,1,0,0,0,2.0,False,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10225,0,0,1,0,41.92602739726028,0.2958904109589041,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
10226,0,0,1,0,41.92602739726028,0.2958904109589041,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
10227,0,0,1,0,41.92602739726028,0.2958904109589041,1,0,0,0,1.0,False,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
10228,1,0,1,2,41.23835616438356,6.882191780821918,1,0,1,0,4.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10229,0,1,1,0,33.62739726027397,10.805479452054794,1,0,0,0,2.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10230,0,1,1,1,26.756164383561643,7.386301369863013,1,1,0,0,3.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10231,0,1,1,0,38.67397260273973,6.216438356164384,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10232,0,1,1,0,38.67397260273973,6.216438356164384,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10233,0,1,1,0,38.67397260273973,6.216438356164384,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10234,0,1,1,0,38.67397260273973,6.216438356164384,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10235,0,1,1,0,38.67397260273973,6.216438356164384,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10236,0,1,1,0,38.67397260273973,6.216438356164384,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10237,0,1,1,0,38.67397260273973,6.216438356164384,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
10238,0,1,1,0,40.31780821917808,5.635616438356164,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10239,0,1,1,0,40.31780821917808,5.635616438356164,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10240,0,1,1,0,40.31780821917808,5.635616438356164,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10241,0,1,1,0,40.31780821917808,5.635616438356164,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10242,0,1,1,0,40.31780821917808,5.635616438356164,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10243,0,1,1,0,40.31780821917808,5.635616438356164,1,0,0,0,1.0,False,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
10244,1,1,0,2,34.863013698630134,4.468493150684932,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10245,1,1,0,2,34.863013698630134,4.468493150684932,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10246,1,1,0,2,34.863013698630134,4.468493150684932,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10247,1,1,0,2,34.863013698630134,4.468493150684932,1,0,0,0,4.0,False,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
10248,0,0,0,0,41.63835616438356,3.717808219178082,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10249,0,0,0,0,41.63835616438356,3.717808219178082,1,0,0,0,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10250,1,0,1,0,47.81917808219178,6.468493150684932,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10251,1,0,1,0,47.81917808219178,6.468493150684932,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
10252,1,0,1,0,47.81917808219178,6.468493150684932,1,0,0,0,2.0,False,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
